,latitude,longitude,elevation,maps_lat,maps_long,resolution
292,-22.81894160736763,-47.06649952142217,601.6364135742188,-22.81894,-47.0665,152.7032318115234
293,-22.8189458117488,-47.06635894087074,601.0830078125,-22.81895,-47.06636,152.7032318115234
294,-22.8189092592502,-47.06656154388471,601.7238159179688,-22.81891,-47.06656,152.7032318115234
295,-22.82825778370255,-47.06314462420234,634.8590087890625,-22.82826,-47.06314,152.7032318115234
296,-22.82850186003224,-47.06302451017988,636.2571411132812,-22.8285,-47.06302,152.7032318115234
297,-22.8273396767669,-47.06144872987941,628.6924438476562,-22.82734,-47.06145,152.7032318115234
298,-22.8273425058875,-47.06168152459581,629.2697143554688,-22.82734,-47.06168,152.7032318115234
299,-22.82771952089535,-47.06130614589937,631.6614990234375,-22.82772,-47.06131,152.7032318115234
300,-22.82777699572417,-47.06143112061145,632.4716796875,-22.82778,-47.06143,152.7032318115234
301,-22.82787462614078,-47.06187663853798,634.2212524414062,-22.82787,-47.06188,152.7032318115234
302,-22.82800192218764,-47.06207750055437,635.3014526367188,-22.828,-47.06208,152.7032318115234
303,-22.82810230960413,-47.06226404590431,635.7674560546875,-22.8281,-47.06226,152.7032318115234
304,-22.82739895545668,-47.06234484564109,630.553955078125,-22.8274,-47.06234,152.7032318115234
305,-22.82709918016498,-47.06285489865594,629.335205078125,-22.8271,-47.06285,152.7032318115234
306,-22.82715726455683,-47.06259442897618,629.2272338867188,-22.82716,-47.06259,152.7032318115234
307,-22.82693127471742,-47.06247970732742,627.6410522460938,-22.82693,-47.06248,152.7032318115234
308,-22.82671104154743,-47.06236775031621,625.872802734375,-22.82671,-47.06237,152.7032318115234
309,-22.82710773506493,-47.06214907529296,628.0426025390625,-22.82711,-47.06215,152.7032318115234
310,-22.82740242595205,-47.0634910460213,630.208251953125,-22.8274,-47.06349,152.7032318115234
311,-22.82763197094269,-47.06323054026037,630.8162841796875,-22.82763,-47.06323,152.7032318115234
312,-22.82783772212051,-47.06389925421293,632.5786743164062,-22.82784,-47.0639,152.7032318115234
313,-22.82792617984714,-47.06329124867137,632.5145263671875,-22.82793,-47.06329,152.7032318115234
314,-22.82789095165166,-47.06317380271644,632.5411376953125,-22.82789,-47.06317,152.7032318115234
315,-22.82815348592649,-47.06286284264447,635.0250854492188,-22.82815,-47.06286,152.7032318115234
316,-22.82844094340851,-47.06287133665565,636.431884765625,-22.82844,-47.06287,152.7032318115234
317,-22.82829678069801,-47.06279811279926,636.0241088867188,-22.8283,-47.0628,152.7032318115234
318,-22.82839968313903,-47.06264570254216,636.8497314453125,-22.8284,-47.06265,152.7032318115234
319,-22.81890059562028,-47.06576012542075,599.2789916992188,-22.8189,-47.06576,152.7032318115234
320,-22.81898231041165,-47.0656799641631,599.496337890625,-22.81898,-47.06568,152.7032318115234
321,-22.81891692097708,-47.06569502395894,599.2847290039062,-22.81892,-47.0657,152.7032318115234
322,-22.81902624672974,-47.06560233530612,599.5503540039062,-22.81903,-47.0656,152.7032318115234
323,-22.81885621609566,-47.06555285040531,598.8779907226562,-22.81886,-47.06555,152.7032318115234
324,-22.81880880422661,-47.0655937718949,598.7418212890625,-22.81881,-47.06559,152.7032318115234
325,-22.81902799317425,-47.06586948963057,600.038818359375,-22.81903,-47.06587,152.7032318115234
326,-22.81897266337856,-47.065408240878,599.0789184570312,-22.81897,-47.06541,152.7032318115234
327,-22.81909076888812,-47.0655343493349,599.6240234375,-22.81909,-47.06553,152.7032318115234
328,-22.81948429918052,-47.06512703914269,599.8751831054688,-22.81948,-47.06513,152.7032318115234
329,-22.81950255692087,-47.06526512051983,600.2365112304688,-22.8195,-47.06527,152.7032318115234
330,-22.81959985508956,-47.06795900910672,609.4873046875,-22.8196,-47.06796,152.7032318115234
331,-22.81944074651521,-47.06758299549117,608.802978515625,-22.81944,-47.06758,152.7032318115234
332,-22.81928584071328,-47.06786566967112,609.1073608398438,-22.81929,-47.06787,152.7032318115234
333,-22.81921586234301,-47.06784719463658,608.7967529296875,-22.81922,-47.06785,152.7032318115234
334,-22.81898432513562,-47.06790895365812,608.1458740234375,-22.81898,-47.06791,152.7032318115234
335,-22.81924675020798,-47.068147329499,609.8042602539062,-22.81925,-47.06815,152.7032318115234
336,-22.81942955186804,-47.06827514234055,609.7348022460938,-22.81943,-47.06828,152.7032318115234
337,-22.8193855615045,-47.06845910512234,609.7344360351562,-22.81939,-47.06846,152.7032318115234
338,-22.81933650652669,-47.06861600878513,609.8336181640625,-22.81934,-47.06862,152.7032318115234
339,-22.81923886662336,-47.06850597197806,609.889404296875,-22.81924,-47.06851,152.7032318115234
340,-22.81916390138204,-47.06846572860018,609.7019653320312,-22.81916,-47.06847,152.7032318115234
341,-22.81878334059293,-47.06775349849438,606.8112182617188,-22.81878,-47.06775,152.7032318115234
342,-22.81871693077575,-47.0676944677375,606.3348999023438,-22.81872,-47.06769,152.7032318115234
343,-22.81861764725772,-47.06758819022645,605.507080078125,-22.81862,-47.06759,152.7032318115234
344,-22.81926527874793,-47.06710904802103,606.237060546875,-22.81927,-47.06711,152.7032318115234
345,-22.81872667810002,-47.06705831150536,603.1651611328125,-22.81873,-47.06706,152.7032318115234
346,-22.81885711467099,-47.06716907623551,604.4325561523438,-22.81886,-47.06717,152.7032318115234
347,-22.81818719964658,-47.06732792825562,602.54345703125,-22.81819,-47.06733,152.7032318115234
348,-22.81825325657345,-47.06720517122145,602.245849609375,-22.81825,-47.06721,152.7032318115234
349,-22.81820104052828,-47.06747187124829,603.1563110351562,-22.8182,-47.06747,152.7032318115234
350,-22.81830679624345,-47.06736963118737,603.169677734375,-22.81831,-47.06737,152.7032318115234
351,-22.81836377140822,-47.06730779504162,603.0752563476562,-22.81836,-47.06731,152.7032318115234
352,-22.81850063009522,-47.06716278894746,602.7722778320312,-22.8185,-47.06716,152.7032318115234
353,-22.81848394846623,-47.0673220963297,603.5610961914062,-22.81848,-47.06732,152.7032318115234
354,-22.81870508659051,-47.06724064714707,604.0674438476562,-22.81871,-47.06724,152.7032318115234
355,-22.81872865640579,-47.06871137469611,609.0025024414062,-22.81873,-47.06871,152.7032318115234
356,-22.81889754904803,-47.06852760695102,609.1563110351562,-22.8189,-47.06853,152.7032318115234
357,-22.81865285940073,-47.06853676282923,608.6292724609375,-22.81865,-47.06854,152.7032318115234
358,-22.81877731107636,-47.06839830124731,608.756103515625,-22.81878,-47.0684,152.7032318115234
359,-22.81894394367486,-47.06823856536305,609.0274047851562,-22.81894,-47.06824,152.7032318115234
360,-22.81849831025993,-47.06844978537023,608.0064697265625,-22.8185,-47.06845,152.7032318115234
361,-22.81866919063235,-47.06827962753425,608.330078125,-22.81867,-47.06828,152.7032318115234
362,-22.81827414892922,-47.06829665650112,606.810546875,-22.81827,-47.0683,152.7032318115234
363,-22.81847003037185,-47.06809232571751,607.0397338867188,-22.81847,-47.06809,152.7032318115234
364,-22.81825115845046,-47.06799784886725,605.6853637695312,-22.81825,-47.068,152.7032318115234
365,-22.81842630725893,-47.06779784127371,605.5979614257812,-22.81843,-47.0678,152.7032318115234
366,-22.81849899338274,-47.06871082873999,608.4421997070312,-22.8185,-47.06871,152.7032318115234
367,-22.81804507292837,-47.06810573294639,605.2921142578125,-22.81805,-47.06811,152.7032318115234
368,-22.81855212998732,-47.06786680336619,606.4281005859375,-22.81855,-47.06787,152.7032318115234
369,-22.8186242454342,-47.06796880331286,607.1539916992188,-22.81862,-47.06797,152.7032318115234
370,-22.8185857423581,-47.06794880145243,606.952392578125,-22.81859,-47.06795,152.7032318115234
371,-22.8188409395514,-47.06808964399558,608.3551635742188,-22.81884,-47.06809,152.7032318115234
372,-22.82236194282715,-47.06592533308032,615.4840087890625,-22.82236,-47.06593,152.7032318115234
373,-22.8217112569677,-47.06514083190646,609.6098022460938,-22.82171,-47.06514,152.7032318115234
374,-22.82166309201771,-47.06543411051734,610.8060302734375,-22.82166,-47.06543,152.7032318115234
375,-22.82133509206189,-47.06533781881103,608.5621337890625,-22.82134,-47.06534,152.7032318115234
376,-22.82153261336748,-47.06587037364053,611.1624755859375,-22.82153,-47.06587,152.7032318115234
377,-22.82131674171573,-47.06613411652348,610.8702392578125,-22.82132,-47.06613,152.7032318115234
378,-22.82100352392489,-47.06644302534193,609.9510498046875,-22.821,-47.06644,152.7032318115234
379,-22.8211063709354,-47.06636442752459,610.1991577148438,-22.82111,-47.06636,152.7032318115234
380,-22.82138341104616,-47.06488060617826,606.7377319335938,-22.82138,-47.06488,152.7032318115234
381,-22.82128994059238,-47.06465732529326,605.1873168945312,-22.82129,-47.06466,152.7032318115234
382,-22.82115138893445,-47.06515077396575,606.7850952148438,-22.82115,-47.06515,152.7032318115234
383,-22.82110361822769,-47.06506222951733,606.0960083007812,-22.8211,-47.06506,152.7032318115234
384,-22.82068677989184,-47.0656115592415,606.6411743164062,-22.82069,-47.06561,152.7032318115234
385,-22.820780116685,-47.06571968259079,607.3547973632812,-22.82078,-47.06572,152.7032318115234
386,-22.8206491441972,-47.06533593009862,605.4017333984375,-22.82065,-47.06534,152.7032318115234
387,-22.8205224227944,-47.06534110979498,604.6691284179688,-22.82052,-47.06534,152.7032318115234
388,-22.82067811466959,-47.06517257112617,604.568603515625,-22.82068,-47.06517,152.7032318115234
389,-22.82047966703063,-47.06551667145335,605.2294921875,-22.82048,-47.06552,152.7032318115234
390,-22.82082918725493,-47.06498868038922,604.3215942382812,-22.82083,-47.06499,152.7032318115234
391,-22.82075509196727,-47.06521357289543,605.18701171875,-22.82076,-47.06521,152.7032318115234
392,-22.8210026720536,-47.06475509934537,604.0472412109375,-22.821,-47.06476,152.7032318115234
393,-22.82094884840953,-47.06492356755329,604.5925903320312,-22.82095,-47.06492,152.7032318115234
394,-22.82128737855978,-47.0643443823527,603.40478515625,-22.82129,-47.06434,152.7032318115234
395,-22.82097309346686,-47.0644098225995,602.3826293945312,-22.82097,-47.06441,152.7032318115234
396,-22.82058803039477,-47.06490757596987,602.6256713867188,-22.82059,-47.06491,152.7032318115234
397,-22.82020055912066,-47.06531468970454,602.7206420898438,-22.8202,-47.06531,152.7032318115234
398,-22.81629127826719,-47.06706818872448,596.6170654296875,-22.81629,-47.06707,152.7032318115234
399,-22.81628204801213,-47.06718684060307,597.519775390625,-22.81628,-47.06719,152.7032318115234
400,-22.81619170014321,-47.06716212691228,597.3681030273438,-22.81619,-47.06716,152.7032318115234
401,-22.81619183593098,-47.06712637127958,597.1258544921875,-22.81619,-47.06713,152.7032318115234
402,-22.816245830535,-47.06698536931607,596.0112915039062,-22.81625,-47.06699,152.7032318115234
403,-22.81622898821091,-47.06704983415877,596.4752197265625,-22.81623,-47.06705,152.7032318115234
404,-22.81756665758867,-47.06666335817253,598.3671264648438,-22.81757,-47.06666,152.7032318115234
405,-22.81772020036184,-47.06667023155278,598.7630004882812,-22.81772,-47.06667,152.7032318115234
406,-22.81788996565503,-47.0671806941431,601.0198974609375,-22.81789,-47.06718,152.7032318115234
407,-22.81763163998099,-47.0667978512592,599.1506958007812,-22.81763,-47.0668,152.7032318115234
408,-22.81763080769105,-47.06695090039572,599.5926513671875,-22.81763,-47.06695,152.7032318115234
409,-22.81762707404342,-47.06704392522275,599.8547973632812,-22.81763,-47.06704,152.7032318115234
410,-22.8176258785036,-47.06713632395163,600.1460571289062,-22.81763,-47.06714,152.7032318115234
411,-22.81762519281015,-47.06722378043214,600.3790893554688,-22.81763,-47.06722,152.7032318115234
412,-22.81766174019567,-47.06730736025848,600.7286376953125,-22.81766,-47.06731,152.7032318115234
413,-22.81764995482389,-47.0664573702872,597.6129760742188,-22.81765,-47.06646,152.7032318115234
414,-22.81729375455834,-47.06704800265832,598.8936157226562,-22.81729,-47.06705,152.7032318115234
415,-22.81732092988428,-47.06746766802919,600.204345703125,-22.81732,-47.06747,152.7032318115234
416,-22.81776081111766,-47.06782921204438,603.0302124023438,-22.81776,-47.06783,152.7032318115234
417,-22.81769656877825,-47.06767527359896,602.2000732421875,-22.8177,-47.06768,152.7032318115234
418,-22.81742895670688,-47.06770086200957,601.5010375976562,-22.81743,-47.0677,152.7032318115234
419,-22.81718434233809,-47.0676787709651,600.7383422851562,-22.81718,-47.06768,152.7032318115234
420,-22.81657560625855,-47.06720336012896,597.4105834960938,-22.81658,-47.0672,152.7032318115234
421,-22.81655950755989,-47.06750511035776,599.083984375,-22.81656,-47.06751,152.7032318115234
422,-22.81701555557471,-47.06768557744349,600.47998046875,-22.81702,-47.06769,152.7032318115234
423,-22.81692689126781,-47.06748505614306,599.5641479492188,-22.81693,-47.06749,152.7032318115234
424,-22.81680431440738,-47.0673949120516,598.9014282226562,-22.8168,-47.06739,152.7032318115234
425,-22.81680370442471,-47.06748612199851,599.374755859375,-22.8168,-47.06749,152.7032318115234
426,-22.81669699248946,-47.06801211802674,600.9161376953125,-22.8167,-47.06801,152.7032318115234
427,-22.81669729505697,-47.06786591785686,600.4619140625,-22.8167,-47.06787,152.7032318115234
428,-22.81727977575257,-47.06809346739163,602.76806640625,-22.81728,-47.06809,152.7032318115234
429,-22.82005332217973,-47.06933136822774,606.2472534179688,-22.82005,-47.06933,152.7032318115234
430,-22.81967192913284,-47.06959160852728,607.7020874023438,-22.81967,-47.06959,152.7032318115234
431,-22.81998630157405,-47.06957732247918,605.9373168945312,-22.81999,-47.06958,152.7032318115234
432,-22.81982945322527,-47.0696248596755,606.730712890625,-22.81983,-47.06962,152.7032318115234
433,-22.81920516085187,-47.06952949590205,609.8832397460938,-22.81921,-47.06953,152.7032318115234
434,-22.81951875590921,-47.06952786880406,608.670654296875,-22.81952,-47.06953,152.7032318115234
435,-22.81936153146006,-47.06959371249951,609.4813842773438,-22.81936,-47.06959,152.7032318115234
436,-22.81935468591978,-47.07010433880217,608.1179809570312,-22.81935,-47.0701,152.7032318115234
437,-22.81912227715394,-47.07015247428367,608.219970703125,-22.81912,-47.07015,152.7032318115234
438,-22.81919810668315,-47.07000038681704,608.642822265625,-22.8192,-47.07,152.7032318115234
439,-22.81895764748157,-47.06932874720876,609.5191650390625,-22.81896,-47.06933,152.7032318115234
440,-22.81903490435107,-47.06958261379163,609.5492553710938,-22.81903,-47.06958,152.7032318115234
441,-22.81903955890325,-47.07010962092847,608.3006591796875,-22.81904,-47.07011,152.7032318115234
442,-22.82069699348277,-47.06959395758172,605.1095581054688,-22.8207,-47.06959,152.7032318115234
443,-22.8206504650389,-47.0692198102149,605.9700927734375,-22.82065,-47.06922,152.7032318115234
444,-22.82083432137229,-47.0692589413129,606.2261962890625,-22.82083,-47.06926,152.7032318115234
445,-22.82084905912658,-47.06901425745629,606.9014892578125,-22.82085,-47.06901,152.7032318115234
446,-22.8210257854577,-47.06904157566269,607.1557006835938,-22.82103,-47.06904,152.7032318115234
447,-22.82142258740692,-47.07021957006037,608.3836059570312,-22.82142,-47.07022,152.7032318115234
448,-22.8216025545701,-47.0692246397726,608.7610473632812,-22.8216,-47.06922,152.7032318115234
449,-22.82097187891121,-47.06825567518641,610.0806274414062,-22.82097,-47.06826,152.7032318115234
450,-22.82114168080388,-47.06817987482621,610.677734375,-22.82114,-47.06818,152.7032318115234
451,-22.82122494631714,-47.06839809639975,609.8330078125,-22.82122,-47.0684,152.7032318115234
452,-22.82105427340321,-47.06847347428872,609.2796020507812,-22.82105,-47.06847,152.7032318115234
453,-22.82097249089417,-47.06838331493082,609.5563354492188,-22.82097,-47.06838,152.7032318115234
454,-22.82138474556445,-47.06851413597677,609.650146484375,-22.82138,-47.06851,152.7032318115234
455,-22.82151478019575,-47.06848130869074,610.2417602539062,-22.82151,-47.06848,152.7032318115234
456,-22.82105338042038,-47.06778672898306,611.371337890625,-22.82105,-47.06779,152.7032318115234
457,-22.81975652542587,-47.07065411552347,605.1860961914062,-22.81976,-47.07065,152.7032318115234
458,-22.8198841308334,-47.07072999705434,605.0173950195312,-22.81988,-47.07073,152.7032318115234
459,-22.82010897422242,-47.07068766044416,605.3845825195312,-22.82011,-47.07069,152.7032318115234
460,-22.82024980770896,-47.07071298299626,605.8236083984375,-22.82025,-47.07071,152.7032318115234
461,-22.82030808159856,-47.06994709143077,605.2145385742188,-22.82031,-47.06995,152.7032318115234
462,-22.82014474674072,-47.07003164708922,605.2289428710938,-22.82014,-47.07003,152.7032318115234
463,-22.81996117364766,-47.0700301254912,605.381103515625,-22.81996,-47.07003,152.7032318115234
464,-22.81982488419501,-47.07037540458163,605.4938354492188,-22.81982,-47.07038,152.7032318115234
465,-22.81982720207795,-47.07018889458872,605.7230834960938,-22.81983,-47.07019,152.7032318115234
466,-22.81972267048837,-47.07041204060597,605.7433471679688,-22.81972,-47.07041,152.7032318115234
467,-22.81967060937206,-47.07011654909813,606.5853271484375,-22.81967,-47.07012,152.7032318115234
468,-22.81950923294662,-47.0698803153155,607.9109497070312,-22.81951,-47.06988,152.7032318115234
469,-22.82000441853226,-47.07079120685221,605.0817260742188,-22.82,-47.07079,152.7032318115234
470,-22.8190229446805,-47.07094582456908,604.7318115234375,-22.81902,-47.07095,152.7032318115234
471,-22.81941060430255,-47.07070827768288,605.1980590820312,-22.81941,-47.07071,152.7032318115234
472,-22.8192690886669,-47.07066917307878,605.5100708007812,-22.81927,-47.07067,152.7032318115234
473,-22.81918329690355,-47.07067036799387,605.6756591796875,-22.81918,-47.07067,152.7032318115234
474,-22.81906202268931,-47.07069375213871,605.7994995117188,-22.81906,-47.07069,152.7032318115234
475,-22.81936951586348,-47.07086975980693,604.3883666992188,-22.81937,-47.07087,152.7032318115234
476,-22.81937150056779,-47.07097001517428,604.0635986328125,-22.81937,-47.07097,152.7032318115234
477,-22.81950628004589,-47.07096348819238,604.3007202148438,-22.81951,-47.07096,152.7032318115234
478,-22.81914203289499,-47.07111592576529,604.0874633789062,-22.81914,-47.07112,152.7032318115234
479,-22.81922810691616,-47.07111667269404,603.8629760742188,-22.81923,-47.07112,152.7032318115234
480,-22.81931783426013,-47.07111865422453,603.7813110351562,-22.81932,-47.07112,152.7032318115234
481,-22.81929744316611,-47.07115959663455,603.6788330078125,-22.8193,-47.07116,152.7032318115234
482,-22.81928664657102,-47.07128885552042,603.4656372070312,-22.81929,-47.07129,152.7032318115234
483,-22.81948886317198,-47.07129447700865,604.0675659179688,-22.81949,-47.07129,152.7032318115234
484,-22.8197129897642,-47.07129061565244,604.7305908203125,-22.81971,-47.07129,152.7032318115234
485,-22.81941469953837,-47.07118847918659,603.9212646484375,-22.81941,-47.07119,152.7032318115234
486,-22.81987555617816,-47.07125351236456,605.2011108398438,-22.81988,-47.07125,152.7032318115234
487,-22.81974524089064,-47.07115856376652,604.7869262695312,-22.81975,-47.07116,152.7032318115234
488,-22.81960196740849,-47.07106401081522,604.4317626953125,-22.8196,-47.07106,152.7032318115234
489,-22.81860424148235,-47.07079423272054,606.39111328125,-22.8186,-47.07079,152.7032318115234
490,-22.81873001256955,-47.07079412457229,606.08984375,-22.81873,-47.07079,152.7032318115234
491,-22.81869449335196,-47.07031298479566,607.7579956054688,-22.81869,-47.07031,152.7032318115234
492,-22.81867494176953,-47.0701477194831,608.1376953125,-22.81867,-47.07015,152.7032318115234
493,-22.81867978329982,-47.07024029135424,607.9877319335938,-22.81868,-47.07024,152.7032318115234
494,-22.81880610571483,-47.07030509353032,607.7203979492188,-22.81881,-47.07031,152.7032318115234
495,-22.81880572482983,-47.06998867681244,608.4663696289062,-22.81881,-47.06999,152.7032318115234
496,-22.81890760783809,-47.07011199046408,608.265869140625,-22.81891,-47.07011,152.7032318115234
497,-22.81867274430121,-47.06959557637828,609.0162353515625,-22.81867,-47.0696,152.7032318115234
498,-22.81797431283999,-47.06599072635989,596.3245239257812,-22.81797,-47.06599,152.7032318115234
499,-22.81814543611737,-47.06579032057587,596.992919921875,-22.81815,-47.06579,152.7032318115234
500,-22.81786809994236,-47.06584152458495,596.4573974609375,-22.81787,-47.06584,152.7032318115234
501,-22.81848834490825,-47.06566723611203,597.7767944335938,-22.81849,-47.06567,152.7032318115234
502,-22.8187743854228,-47.06490871613693,599.4481201171875,-22.81877,-47.06491,152.7032318115234
503,-22.81596049356308,-47.06868032322402,599.526611328125,-22.81596,-47.06868,152.7032318115234
504,-22.81559496430139,-47.06882917500553,597.8444213867188,-22.81559,-47.06883,152.7032318115234
505,-22.81508623360492,-47.06843708799135,594.8714599609375,-22.81509,-47.06844,152.7032318115234
506,-22.81554874895916,-47.06832730873545,597.7412719726562,-22.81555,-47.06833,152.7032318115234
507,-22.81543576445664,-47.06860063546497,597.0963134765625,-22.81544,-47.0686,152.7032318115234
508,-22.81523717317841,-47.06745515757904,595.7335205078125,-22.81524,-47.06746,152.7032318115234
509,-22.81486753752412,-47.06775510523678,593.5158081054688,-22.81487,-47.06776,152.7032318115234
510,-22.81475946831222,-47.06831763788348,592.6941528320312,-22.81476,-47.06832,152.7032318115234
511,-22.81504474186101,-47.06805243925078,594.2759399414062,-22.81504,-47.06805,152.7032318115234
512,-22.81517976617684,-47.06791189129374,595.0762329101562,-22.81518,-47.06791,152.7032318115234
513,-22.81579185317482,-47.06774224481084,600.0860595703125,-22.81579,-47.06774,152.7032318115234
514,-22.8155725865671,-47.06793087081158,598.119384765625,-22.81557,-47.06793,152.7032318115234
515,-22.81593928252388,-47.06702823673887,596.3153686523438,-22.81594,-47.06703,152.7032318115234
516,-22.81442434546814,-47.06891745959044,590.7896728515625,-22.81442,-47.06892,152.7032318115234
517,-22.81440125518084,-47.06924502515245,591.0609741210938,-22.8144,-47.06925,152.7032318115234
518,-22.81450819193903,-47.06924370511717,591.7410888671875,-22.81451,-47.06924,152.7032318115234
519,-22.81447956284675,-47.06926896877864,591.5706787109375,-22.81448,-47.06927,152.7032318115234
520,-22.81442239495513,-47.06936708225545,591.3235473632812,-22.81442,-47.06937,152.7032318115234
521,-22.81432559462996,-47.06945763275863,590.8091430664062,-22.81433,-47.06946,152.7032318115234
522,-22.81475486450406,-47.06959173524666,593.96240234375,-22.81475,-47.06959,152.7032318115234
523,-22.81470772329356,-47.06956934906528,593.6580810546875,-22.81471,-47.06957,152.7032318115234
524,-22.81460819426194,-47.06961933174057,592.93896484375,-22.81461,-47.06962,152.7032318115234
525,-22.814680826242,-47.0691606458217,592.8624877929688,-22.81468,-47.06916,152.7032318115234
526,-22.81491437617316,-47.06894404456007,594.2169189453125,-22.81491,-47.06894,152.7032318115234
527,-22.81494056267191,-47.06937314620115,595.0615844726562,-22.81494,-47.06937,152.7032318115234
528,-22.81550118814687,-47.06954971933379,598.4408569335938,-22.8155,-47.06955,152.7032318115234
529,-22.81517859559004,-47.06958838830217,597.1004638671875,-22.81518,-47.06959,152.7032318115234
530,-22.81526517376318,-47.06944900330636,597.2906494140625,-22.81527,-47.06945,152.7032318115234
531,-22.81491612233143,-47.06715919975399,596.526611328125,-22.81492,-47.06716,152.7032318115234
532,-22.81488825587522,-47.06695697265297,598.1201171875,-22.81489,-47.06696,152.7032318115234
533,-22.81431552074052,-47.06816358254238,590.5526733398438,-22.81432,-47.06816,152.7032318115234
534,-22.81336823599084,-47.06784407526299,589.9794311523438,-22.81337,-47.06784,152.7032318115234
535,-22.81342758077981,-47.06739332851972,591.782958984375,-22.81343,-47.06739,152.7032318115234
536,-22.81268972349204,-47.06752998530178,591.4945678710938,-22.81269,-47.06753,152.7032318115234
537,-22.8129681325319,-47.06728303826619,592.3631591796875,-22.81297,-47.06728,152.7032318115234
538,-22.81311015405808,-47.06762735403949,590.5916137695312,-22.81311,-47.06763,152.7032318115234
539,-22.81291555313213,-47.06756122474079,591.0722045898438,-22.81292,-47.06756,152.7032318115234
540,-22.81296061384064,-47.06628771818721,598.408203125,-22.81296,-47.06629,152.7032318115234
541,-22.81343885244127,-47.06595279131337,603.1271362304688,-22.81344,-47.06595,152.7032318115234
542,-22.81336643485391,-47.0663167418242,600.183349609375,-22.81337,-47.06632,152.7032318115234
543,-22.81309647306892,-47.06845916746938,588.1824340820312,-22.8131,-47.06846,152.7032318115234
544,-22.81694846961851,-47.06623664434327,596.1397094726562,-22.81695,-47.06624,152.7032318115234
545,-22.81612073357513,-47.06552855300457,601.0333251953125,-22.81612,-47.06553,152.7032318115234
546,-22.81749391004571,-47.06423846788906,606.3497924804688,-22.81749,-47.06424,152.7032318115234
547,-22.81729801889842,-47.06508549257016,601.2200317382812,-22.8173,-47.06509,152.7032318115234
548,-22.81723791220575,-47.06506773097755,601.583251953125,-22.81724,-47.06507,152.7032318115234
549,-22.81726934679152,-47.06423878967757,606.841552734375,-22.81727,-47.06424,152.7032318115234
550,-22.81716678143619,-47.06407909617734,608.0439453125,-22.81717,-47.06408,152.7032318115234
551,-22.81625416439298,-47.06493743804108,606.5838623046875,-22.81625,-47.06494,152.7032318115234
552,-22.81591413685546,-47.06492174216071,607.1386108398438,-22.81591,-47.06492,152.7032318115234
553,-22.81684462406594,-47.06471573536435,606.3693237304688,-22.81684,-47.06472,152.7032318115234
554,-22.8166903516036,-47.06416632516435,609.1720581054688,-22.81669,-47.06417,152.7032318115234
555,-22.81673998249015,-47.06428201041562,608.5902709960938,-22.81674,-47.06428,152.7032318115234
556,-22.81646614267552,-47.0641215480462,609.8246459960938,-22.81647,-47.06412,152.7032318115234
557,-22.81610127139927,-47.06446566980303,609.1844482421875,-22.8161,-47.06447,152.7032318115234
558,-22.81603451105019,-47.06441101073266,609.355224609375,-22.81603,-47.06441,152.7032318115234
559,-22.8159257232267,-47.06414914275832,609.8491821289062,-22.81593,-47.06415,152.7032318115234
560,-22.81615240715761,-47.06421745739145,609.6600341796875,-22.81615,-47.06422,152.7032318115234
561,-22.81581862187702,-47.06477300325755,608.7874145507812,-22.81582,-47.06477,152.7032318115234
562,-22.81575548599387,-47.06467270671548,609.2625732421875,-22.81576,-47.06467,152.7032318115234
563,-22.8157386683962,-47.06438841520742,609.7720336914062,-22.81574,-47.06439,152.7032318115234
564,-22.81552791202243,-47.06447898287367,610.0416259765625,-22.81553,-47.06448,152.7032318115234
565,-22.81546548980499,-47.06463468184567,609.8209228515625,-22.81547,-47.06463,152.7032318115234
566,-22.8154575473865,-47.0657065503822,602.74072265625,-22.81546,-47.06571,152.7032318115234
567,-22.81474131461186,-47.0654346535723,608.8787231445312,-22.81474,-47.06543,152.7032318115234
568,-22.81499927998793,-47.06532032622539,608.1043701171875,-22.815,-47.06532,152.7032318115234
569,-22.81513045849544,-47.06526137623865,607.8739013671875,-22.81513,-47.06526,152.7032318115234
570,-22.8145418195191,-47.0649134190823,609.9401245117188,-22.81454,-47.06491,152.7032318115234
571,-22.81475094222973,-47.06482074503554,609.8695678710938,-22.81475,-47.06482,152.7032318115234
572,-22.81484455900426,-47.06474686881989,609.9842529296875,-22.81484,-47.06475,152.7032318115234
573,-22.81495994842366,-47.06472898542309,610.0438232421875,-22.81496,-47.06473,152.7032318115234
574,-22.81498331825017,-47.06435937053072,611.270263671875,-22.81498,-47.06436,152.7032318115234
575,-22.81513320858406,-47.06406947913961,612.0178833007812,-22.81513,-47.06407,152.7032318115234
576,-22.81523529579741,-47.06458205776337,610.3492431640625,-22.81524,-47.06458,152.7032318115234
577,-22.81531711874964,-47.06456898911959,610.2310180664062,-22.81532,-47.06457,152.7032318115234
578,-22.81388468886458,-47.06528366842522,608.4334106445312,-22.81388,-47.06528,152.7032318115234
579,-22.81364335576401,-47.06539067481209,606.9410400390625,-22.81364,-47.06539,152.7032318115234
580,-22.8132989774107,-47.06473560405485,606.8494873046875,-22.8133,-47.06474,152.7032318115234
581,-22.81297251978616,-47.06519196544978,603.8428344726562,-22.81297,-47.06519,152.7032318115234
582,-22.81294593336935,-47.06547539722963,602.529541015625,-22.81295,-47.06548,152.7032318115234
583,-22.81303513576263,-47.06542900470065,602.8961181640625,-22.81304,-47.06543,152.7032318115234
