1,0,-114.075,-108,1425.92
1,0,-114.075,-108,1425.92
1,0,-113.695,-109,1395.43
1,0,-113.412,-110,1373.18
1,0,-114.956,-105,1499.06
1,0,-114.956,-109,1499.06
1,0,-115,-109,1502.79
1,0,-115,-108,1502.79
1,0,-116.995,-109,1683.09
1,0,-117.814,-109,1763.23
1,0,-117.814,-107,1763.23
1,0,-117.814,-109,1763.23
1,0,-117.357,-114,1718.05
1,0,-116.988,-111,1682.43
1,0,-116.988,-111,1682.43
1,0,-117.127,-108,1695.74
1,0,-117.127,-107,1695.74
1,0,-116.838,-109,1668.19
1,0,-116.838,-114,1668.19
1,0,-114.376,-113,1450.48
1,0,-113.776,-112,1401.92
1,0,-116.545,-112,1640.61
1,0,-116.545,-108,1640.61
1,0,-116.545,-114,1640.61
1,0,-116.545,-115,1640.61
1,0,-116.545,-111,1640.61
1,0,-116.545,-102,1640.61
1,0,-116.545,-109,1640.61
1,0,-116.545,-107,1640.61
1,0,-116.545,-108,1640.61
1,0,-116.545,-112,1640.61
1,0,-116.545,-111,1640.61
1,0,-116.545,-106,1640.61
1,0,-116.545,-107,1640.61
1,0,-116.545,-109,1640.61
1,0,-116.545,-107,1640.61
1,0,-116.545,-110,1640.61
1,0,-116.545,-110,1640.61
1,0,-116.545,-112,1640.61
1,0,-116.545,-110,1640.61
1,0,-116.545,-109,1640.61
1,0,-116.545,-105,1640.61
1,0,-116.545,-107,1640.61
1,0,-116.545,-110,1640.61
1,0,-116.545,-110,1640.61
1,0,-116.545,-108,1640.61
1,0,-116.545,-94,1640.61
1,0,-116.545,-95,1640.61
1,0,-116.545,-99,1640.61
1,0,-116.545,-98,1640.61
1,0,-116.562,-99,1642.23
1,0,-117.152,-99,1698.19
1,0,-117.152,-97,1698.19
1,0,-117.152,-100,1698.19
1,0,-117.152,-98,1698.19
1,0,-117.264,-101,1708.98
1,0,-117.689,-99,1750.73
1,0,-118.255,-98,1807.95
1,0,-118.255,-99,1807.95
1,0,-118.26,-98,1808.48
1,0,-118.284,-96,1810.95
1,0,-119.451,-99,1935.03
1,0,-119.742,-95,1967.28
1,0,-119.677,-99,1960
1,0,-119.546,-101,1945.42
1,0,-118.846,-100,1869.67
1,0,-117.375,-106,1719.78
1,0,-115.816,-104,1574.12
1,0,-115.816,-104,1574.12
1,0,-114.707,-106,1477.97
1,0,-113.812,-102,1404.74
1,0,-113.812,-101,1404.74
1,0,-113.843,-106,1407.26
1,0,-100,-102,641.119
1,0,-100,-102,641.119
1,0,-98.6389,-107,593.421
1,0,-97.4158,-102,553.6
1,0,-94.828,-105,477.934
1,0,-94.828,-103,477.934
1,0,-93.3294,-98,438.941
1,0,-93.3294,-93,438.941
1,0,-95.1278,-98,486.141
1,0,-95.7862,-101,504.665
1,0,-95.7862,-87,504.665
1,0,-97.8324,-97,566.855
1,0,-100.47,-88,658.459
1,0,-98.2071,-100,579.045
1,0,-97.5013,-93,556.293
1,0,-97.0175,-83,541.217
1,0,-97.0175,-89,541.217
1,0,-97.0175,-79,541.217
1,0,-97.0175,-86,541.217
1,0,-97.0175,-81,541.217
1,0,-97.245,-89,548.255
1,0,-97.245,-78,548.255
1,0,-97.245,-66,548.255
1,0,-97.8645,-70,567.887
1,0,-98.609,-81,592.415
1,0,-100.259,-77,650.596
1,0,-100.259,-78,650.596
1,0,-104.141,-78,811.109
1,0,-104.141,-87,811.109
1,0,-100.937,-84,676.139
1,0,-96.294,-86,519.43
1,0,-93.9457,-85,454.577
1,0,-92.3407,-78,414.973
1,0,-90.3123,-78,369.82
1,0,-86.2534,-76,293.684
1,0,-82.4889,-77,237.155
1,0,-80.3974,-77,210.593
1,0,-65.5857,-76,90.8077
1,0,-65.5857,-77,90.8077
1,0,-51.0167,-74,39.6995
1,0,-44.312,-79,27.128
1,0,-44.312,-80,27.128
1,0,-44.312,-79,27.128
1,0,-45.768,-77,29.4666
1,0,-45.768,-80,29.4666
1,0,-45.768,-80,29.4666
1,0,-45.768,-81,29.4666
1,0,-45.768,-82,29.4666
1,0,-45.768,-83,29.4666
1,0,-45.768,-79,29.4666
1,0,-44.6058,-81,27.5844
1,0,-44.6058,-84,27.5844
1,0,-44.6058,-75,27.5844
1,0,-44.6058,-62,27.5844
1,0,-44.6058,-87,27.5844
1,0,-40.7219,-71,22.1243
1,0,-37.5703,-61,18.4985
1,0,-37.5703,-57,18.4985
1,0,-36.8889,-51,17.7963
1,0,-38.2628,-50,19.2405
1,0,-43.98,-51,26.6213
1,0,-43.98,-50,26.6213
1,0,-50.4168,-51,38.3699
1,0,-50.4168,-51,38.3699
1,0,-53.1132,-53,44.7192
1,0,-53.8852,-52,46.7234
1,0,-52.9416,-52,44.2856
1,0,-52.9416,-52,44.2856
1,0,-52.2876,-51,42.6708
1,0,-52.2876,-52,42.6708
