1,0,-127.578,-108,1640.61
1,0,-127.578,-114,1640.61
1,0,-127.578,-115,1640.61
1,0,-127.578,-111,1640.61
1,0,-127.578,-102,1640.61
1,0,-127.578,-109,1640.61
1,0,-127.578,-107,1640.61
1,0,-127.578,-108,1640.61
1,0,-127.578,-112,1640.61
1,0,-127.578,-111,1640.61
1,0,-127.578,-106,1640.61
1,0,-127.578,-107,1640.61
1,0,-127.578,-109,1640.61
1,0,-127.578,-107,1640.61
1,0,-127.578,-110,1640.61
1,0,-127.578,-110,1640.61
1,0,-127.578,-112,1640.61
1,0,-127.578,-110,1640.61
1,0,-127.578,-109,1640.61
1,0,-127.578,-105,1640.61
1,0,-127.578,-107,1640.61
1,0,-127.578,-110,1640.61
1,0,-127.578,-110,1640.61
1,0,-127.578,-108,1640.61
1,0,-127.578,-94,1640.61
1,0,-127.578,-95,1640.61
1,0,-127.578,-99,1640.61
1,0,-127.578,-98,1640.61
1,0,-127.595,-99,1642.23
1,0,-128.173,-99,1698.19
1,0,-128.173,-97,1698.19
1,0,-128.173,-100,1698.19
1,0,-128.173,-98,1698.19
1,0,-128.283,-101,1708.98
1,0,-128.699,-99,1750.73
1,0,-129.255,-98,1807.95
1,0,-129.255,-99,1807.95
1,0,-129.26,-98,1808.48
1,0,-129.283,-96,1810.95
1,0,-130.428,-99,1935.03
1,0,-130.713,-95,1967.28
1,0,-130.649,-99,1960
1,0,-130.52,-101,1945.42
1,0,-129.834,-100,1869.67
1,0,-128.391,-106,1719.78
1,0,-126.863,-104,1574.12
1,0,-126.863,-104,1574.12
1,0,-125.775,-106,1477.97
1,0,-124.897,-102,1404.74
1,0,-124.897,-101,1404.74
1,0,-124.928,-106,1407.26
1,0,-111.353,-102,641.119
1,0,-111.353,-102,641.119
1,0,-110.018,-107,593.421
1,0,-108.818,-102,553.6
1,0,-106.281,-105,477.934
1,0,-106.281,-103,477.934
1,0,-104.811,-98,438.941
1,0,-104.811,-93,438.941
1,0,-106.575,-98,486.141
1,0,-107.22,-101,504.665
1,0,-107.22,-87,504.665
1,0,-109.227,-97,566.855
1,0,-111.814,-88,658.459
1,0,-109.594,-100,579.045
1,0,-108.902,-93,556.293
1,0,-108.428,-83,541.217
1,0,-108.428,-89,541.217
1,0,-108.428,-79,541.217
1,0,-108.428,-86,541.217
1,0,-108.428,-81,541.217
1,0,-108.651,-89,548.255
1,0,-108.651,-78,548.255
1,0,-108.651,-66,548.255
1,0,-109.258,-70,567.887
1,0,-109.989,-81,592.415
1,0,-111.606,-77,650.596
1,0,-111.606,-78,650.596
1,0,-115.414,-78,811.109
1,0,-115.414,-87,811.109
1,0,-112.271,-84,676.139
1,0,-107.718,-86,519.43
1,0,-105.415,-85,454.577
1,0,-103.841,-78,414.973
1,0,-101.852,-78,369.82
1,0,-97.8719,-76,293.684
1,0,-94.1803,-77,237.155
1,0,-92.1292,-77,210.593
1,0,-77.6039,-76,90.8077
1,0,-77.6039,-77,90.8077
1,0,-63.3167,-74,39.6995
1,0,-56.7417,-79,27.128
1,0,-56.7417,-80,27.128
1,0,-56.7417,-79,27.128
1,0,-58.1695,-77,29.4666
1,0,-58.1695,-80,29.4666
1,0,-58.1695,-80,29.4666
1,0,-58.1695,-81,29.4666
1,0,-58.1695,-82,29.4666
1,0,-58.1695,-83,29.4666
1,0,-58.1695,-79,29.4666
1,0,-57.0298,-81,27.5844
1,0,-57.0298,-84,27.5844
1,0,-57.0298,-75,27.5844
1,0,-57.0298,-62,27.5844
1,0,-57.0298,-87,27.5844
1,0,-53.221,-71,22.1243
1,0,-50.1304,-61,18.4985
1,0,-50.1304,-57,18.4985
1,0,-49.4621,-51,17.7963
1,0,-50.8095,-50,19.2405
1,0,-56.4161,-51,26.6213
1,0,-56.4161,-50,26.6213
1,0,-62.7285,-51,38.3699
1,0,-62.7285,-51,38.3699
1,0,-65.3727,-53,44.7192
1,0,-66.1297,-52,46.7234
1,0,-65.2044,-52,44.2856
1,0,-65.2044,-52,44.2856
1,0,-64.563,-51,42.6708
1,0,-64.563,-52,42.6708
