minx,miny,maxx,maxy
2021.4934197995462,1090.4375687092543,2055.904082057008,1128.8911408325657
2010.3891498821904,1140.8459305735305,2035.2740457677864,1165.8964624665678
1990.4494347652071,1157.6143665332347,2032.257931295142,1190.8690529372543
2069.2972598476335,1032.264539681375,2114.713209181442,1068.6711933482438
1830.2935872788657,2034.6046424768865,1870.6641500187106,2075.1408176925033
1610.4585453812615,2046.769792009145,1638.4333431119449,2079.047172888182
1775.9049795359024,1823.3786602970213,1795.1500774451415,1838.2918424867094
530.7561174164875,915.0872113984078,550.8131538740708,932.5633108345792
415.3563213032903,1543.2454908797517,437.1176670004497,1564.8479812592268
735.7166852976079,1173.9882931467146,757.3059020129149,1196.1852281801403
1181.1240132962703,1531.5531328143552,1217.8595058798674,1568.3572404468432
4176.297985221201,22.393548656255007,4261.130008763925,57.54675590340048
3371.2486004949897,142.33505113329738,3385.6594144910923,152.60003920830786
3635.8661792321946,9.419504560530186,3688.1386871252907,26.788615598343313
1095.6360698341741,2212.209344998002,1107.9743947756942,2224.008993141353
977.2160271786852,2587.4381067650393,985.8823023660225,2594.578881994821
1102.995358897082,1552.7686393260956,1136.928162423079,1587.217469830066
769.5607703134301,1100.4925240632147,784.5370015871595,1116.560586983338
1128.5121144467848,1053.3013035692275,1153.4158121109358,1075.4270114097744
2392.4835497672902,1867.5337171591818,2418.9861688724486,1878.1687054838985
2423.0138597367913,1869.003053817898,2450.1688689633156,1879.7419594228268
1480.830420682265,1368.3508862750605,1504.1049141709227,1391.339937966317
1490.667827122379,1359.7906242664903,1513.1511654994101,1380.08158993721
1500.9978471657378,1349.1476200390607,1526.6554778760765,1370.779614156112
1518.5618554992252,1316.0824593845755,1541.5433262123843,1344.3092985227704
468.1826585929957,820.6654953081161,490.6604719332536,842.0963982753456
192.84678433503723,1149.5565788019449,240.39510438701836,1184.8461908148602
95.13351304741809,1072.6849617827684,123.92753639555303,1105.3958856267855
138.60579596209573,1114.7718160152435,165.31870716594858,1145.2278407495469
415.12283989577554,1395.3074781466275,436.9689996743691,1410.3264880664647
420.76819823594997,1181.4571402017027,436.55133161722915,1198.54758799728
1487.1855279228184,1022.9260366521776,1520.6181049722363,1064.6449622521177
840.0142412353889,638.3979578465223,869.4505014594179,666.357978076674
839.3845610153512,114.31291868630797,883.5209374235128,147.76512135751545
768.1722241941025,394.49166465643793,785.5123845066992,409.58206590637565
753.0340737819788,390.83885135501623,760.9402365094866,406.50345904007554
764.7239301453228,378.69228351674974,787.5009878003038,397.295871399343
761.7002831771388,362.92648760508746,794.308681617782,383.8236318361014
771.2629387461348,350.1718264389783,796.576319203421,367.28796155564487
769.159379557881,330.8425634764135,795.9043020470417,350.45480654016137
805.4063364472822,387.47048068232834,820.3514810737106,413.64037367515266
821.1840986980824,353.07002550549805,846.6796705852612,371.1483554802835
817.9783176328638,336.6995786661282,839.6100880015292,353.26581361703575
827.4016824722639,321.63651225715876,839.3204032502254,337.44507002457976
819.3613939757342,305.9138359464705,842.9693553869729,321.5586999533698
823.5958936336101,283.67635473702103,835.7189705826459,304.19619125314057
788.9749668011791,278.93968987464905,802.1857314859517,298.9326187390834
773.9724066329072,277.06806174479425,786.1022343607037,297.74235027097166
755.380630629661,423.60053158923984,782.9031352957827,440.872991617769
745.9435785831301,434.28508965857327,778.4302239536191,455.8824818842113
736.732786123117,449.13499009236693,762.1370132039883,481.9110601749271
797.6499916204484,435.4622963713482,814.276800916763,457.05026356317103
830.7343380430248,438.5242440504953,847.1380248584901,464.92696510627866
704.4093508094666,473.7036443054676,724.0801461355877,497.69047638587654
696.8825442429516,517.5982413701713,711.9214121124242,533.411228844896
680.7094999364344,575.7703069783747,697.5814189391676,590.1797674503177
686.6061050548451,565.9796082731336,717.7879210392712,582.5144898872823
723.0555717681418,103.13552256673574,750.002400708152,118.16786504536867
722.0786846421543,399.92572616413236,751.1089580861153,419.43745964579284
728.3294217681978,180.8193390229717,757.5404865514138,196.61312422621995
731.3047993690707,194.69260671641678,759.8120654768427,211.5368321109563
760.6512001052033,173.09361344762146,793.2703478606418,192.8328853007406
770.1353154812241,203.9626100845635,795.4731844072812,221.71366197336465
1909.2988450929406,1509.9870468117297,1930.1162066736142,1533.033503470011
1924.253898256051,1501.0263853780925,1933.953506333928,1511.8176977764815
1898.1584502319456,1503.3214558437467,1917.3889488272835,1526.0505131669343
1887.4153151327628,1523.297775852494,1906.6355809032102,1546.026978092268
1851.700447614363,1465.129790971987,1888.6720772872795,1489.417097949423
1857.5071522024227,1425.5225279703736,1885.4289721492096,1446.3928651642054
1851.7232349503902,1549.339221496135,1872.4513165865792,1565.663906460628
1858.2557614571997,1533.3449497986585,1878.647277800832,1556.070962944068
1870.7169413427473,1514.6344547830522,1889.937057398667,1537.3636600747705
1947.0080205433187,1500.6045986693352,1959.6840499304235,1513.1837296262383
1923.9502814463922,1520.2101457826793,1940.1240439780522,1536.4146552253515
1894.736225250701,1539.799112226814,1911.5424452623702,1556.0488992640749
1875.7226678637671,1542.9923514127731,1898.0277852123836,1569.4715266749263
1911.6423565604491,1499.0982779068872,1923.0490703565883,1508.7201784681529
1881.7954062903882,1503.3565097264946,1896.5238337359624,1516.8543130317703
3584.506240472605,147.77369678020477,3602.2152088781004,161.77091152779758
3588.620822716388,109.06751994695514,3607.1524679836,123.35987753700465
3602.523412428738,123.28095849603415,3611.460660861747,132.0164374569431
1298.9588745858637,1847.2901673652232,1320.5859316640417,1856.5801006341353
1740.8318001516745,1352.384122312069,1755.680345478293,1373.220714783296
3472.4951167666004,138.54168136417866,3476.3587426425074,142.38404329959303
3490.513832215045,148.85863562114537,3495.080382317945,153.41349039133638
2201.718877014995,1939.4320770986378,2215.505800307903,1953.8802084010094
2499.0410764617263,1075.9203830640763,2599.423479766352,1152.8334594117478
2582.183149648132,984.7283407775685,2698.7098458346445,1056.0785030536354
2541.032594292308,1050.2977246670052,2584.9642891464173,1079.3254140354693
2474.511898216151,1062.565320351161,2511.513133553148,1096.7325343936682
2470.075451421377,1085.526517784223,2497.136195544328,1123.5213428623974
2475.58156081388,1028.2868422623724,2502.5978568947758,1051.287400856614
2499.5399983600364,1013.990003908053,2526.338467798021,1053.1120120119303
2522.389190215501,1045.659299224615,2540.0050830395776,1065.7593239303678
718.2965948822675,1053.0312647558749,738.0360725883511,1074.9341201772913
722.5381063896348,1051.8489538300782,749.2945664108847,1081.0875967089087
3484.4847131368588,59.21343856584281,3489.8012198047363,64.49114867299795
